,Action Observation,Acupuncture,Age,Anti-Saccades,Braille Reading,Breath-Holding,CIAS,Chewing/Swallowing,Classical Conditioning,Counting/Calculation,Cued Explicit Recognition,Deception Task,Deductive Reasoning,Delay Discounting Task,Delayed Match To Sample,Divided Auditory Attention,Drawing,Eating/Drinking,Encoding,Episodic Recall,Face Monitor/Discrimination,Film Viewing,Finger Tapping,Fixation,Flanker Task,Flashing Checkerboard,Flexion/Extension,Free Word List Recall,Go/No-Go,Grasping,Imagined Movement,Imagined Objects/Scenes,Isometric Force,Mental Rotation,Micturition Task,Music Comprehension/Production,Naming (Covert),Naming (Overt),Non-Painful Electrical Stimulation,Non-Painful Thermal Stimulation,Oddball Discrimination,Olfactory Monitor/Discrimination,Orthographic Discrimination,Pain Monitor/Discrimination,PainLevel,Paired Associate Recall,Passive Listening,Passive Viewing,Phonological Discrimination,Pitch Monitor/Discrimination,Pointing,Posner Task,Reading (Covert),Reading (Overt),Recitation/Repetition (Covert),Recitation/Repetition (Overt),Rest,Reward Task,Saccades,Semantic Monitor/Discrimination,Sequence Recall/Learning,Sex,Simon Task,Sleep,Spatial/Location Discrimination,Sternberg Task,Stroop Task,SubjectID,Subjective Emotional Picture Discrimination,Syntactic Discrimination,Tactile Monitor/Discrimination,Task Switching,Theory of Mind Task,Tone Monitor/Discrimination,Tower of London,Transcranial Magnetic Stimulation,Vibrotactile Monitor/Discrimination,Video Games,Visual Distractor/Visual Attention,Visual Pursuit/Tracking,Whistling,Wisconsin Card Sorting Test,Word Generation (Covert),Word Generation (Overt),Word Stem Completion (Covert),Word Stem Completion (Overt),Writing,add_date,analysis_level,brain_coverage,brainpedia_labels,brainpedia_study,cognitive_contrast_cogatlas,cognitive_contrast_cogatlas_id,cognitive_paradigm_cogatlas,cognitive_paradigm_cogatlas_id,cognitive_paradigm_description_url,collection,collection_id,contrast_definition,contrast_definition_cogatlas,custom_prop,data,description,figure,file,file_size,id,image_type,is_thresholded,is_valid,label_description_file,map_type,modality,modify_date,n-back,name,nidm_results,nidm_results_ttl,not_mni,number_of_subjects,perc_bad_voxels,perc_voxels_outside,random_property_1,random_property_2,reduced_representation,smoothness_fwhm,statistic_parameters,task,thumbnail,type,url
12208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:49.037228Z,group,99.9886205976,,,2-back Face,cnt_55314b0643005,working memory fMRI task paradigm,trm_550b50095d4a3,,http://neurovault.org/collections/457/,457,2-back Face,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_WM_2BK_FACE_zstat1.nii.gz,1183225,3192,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:22:49.037247Z,,tfMRI WM 2BK FACE zstat1,,,False,486.0,65.6937678714,26.2228006381,,,http://neurovault.org/media/images/457/transform_4mm_3192.npy,0.0,492.0,,http://neurovault.org/media/images/457/glass_brain_3192.jpg,,http://neurovault.org/images/3192/
12209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:49.047024Z,group,99.9820555577,,,Relational Processing,cnt_553149979dc2e,relational processing fMRI task paradigm,trm_550b5a47aa23e,,http://neurovault.org/collections/457/,457,Relational Processing,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_RELATIONAL_REL_zstat1.nii.gz,1179510,3175,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:22:49.047043Z,,tfMRI RELATIONAL REL zstat1,,,False,486.0,65.7151498567,26.1816360493,,,http://neurovault.org/media/images/457/transform_4mm_3175.npy,0.0,479.0,,http://neurovault.org/media/images/457/glass_brain_3175.jpg,,http://neurovault.org/images/3175/
12210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:49.087250Z,group,99.9886205976,,,2-back Body,cnt_55314aff55913,working memory fMRI task paradigm,trm_550b50095d4a3,,http://neurovault.org/collections/457/,457,2-back Body,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_WM_2BK_BODY_zstat1.nii.gz,1182681,3191,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:22:49.087283Z,,tfMRI WM 2BK BODY zstat1,,,False,486.0,65.6937678714,26.2228006381,,,http://neurovault.org/media/images/457/transform_4mm_3191.npy,0.0,492.0,,http://neurovault.org/media/images/457/glass_brain_3191.jpg,,http://neurovault.org/images/3191/
12214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:49.057188Z,,82.0875076045,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/887/,887,,,,,,,http://neurovault.org/media/images/887/zstat9_1.nii.gz,761392,13061,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-27T21:45:00.922898Z,,dmPFC_alldown,,,False,,77.9070913964,5.94783794762,,,http://neurovault.org/media/images/887/transform_4mm_13061.npy,,,,http://neurovault.org/media/images/887/glass_brain_13061.jpg,,http://neurovault.org/images/13061/
12215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:49.067247Z,,82.0875076045,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/887/,887,,,,,,,http://neurovault.org/media/images/887/zstat2_2.nii.gz,761615,13062,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-27T21:45:00.955506Z,,HC_selfUp,,,False,,77.9070913964,5.94783794762,,,http://neurovault.org/media/images/887/transform_4mm_13062.npy,,,,http://neurovault.org/media/images/887/glass_brain_13062.jpg,,http://neurovault.org/images/13062/
12216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:49.077185Z,,80.6402484105,,,areas of activation during task minus baseline,cnt_4df69c712873f,passive viewing,trm_4c899211a965c,,http://neurovault.org/collections/913/,913,,,,,,,http://neurovault.org/media/images/913/spmT_0001_3.nii.gz,211866,13413,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:45:00.989268Z,,HomMen_MP_Pic,,,False,,68.1802474255,1.28692441355,,,http://neurovault.org/media/images/913/transform_4mm_13413.npy,,,,http://neurovault.org/media/images/913/glass_brain_13413.jpg,,http://neurovault.org/images/13413/
12288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:52.250591Z,group,92.0348559849,,,attend negative minus attend neutral stimulus,cnt_5679bec3715cd,emotional regulation task,trm_4da890594742a,,http://neurovault.org/collections/425/,425,Look Neg Stim,,,,FSL5.0,,http://neurovault.org/media/images/425/task001_cope05_Look_Neg_Stim.nii.gz,809966,8727,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-21T17:22:52.250610Z,,task001 cope05 Look Neg Stim,,,False,34.0,76.7031637583,0.0,,,http://neurovault.org/media/images/425/transform_4mm_8727.npy,,,,http://neurovault.org/media/images/425/glass_brain_8727.jpg,,http://neurovault.org/images/8727/
12297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:52.666006Z,,82.3971973864,,,d&#39; (difference between correct identifications and false alarms),cnt_4e00fd3de3b0a,visual attention task,trm_4c8a84f20dde2,,http://neurovault.org/collections/599/,599,decision epoch > rest,,,,T map for activations during the stimulus/perceptual judgment epoch of the task.,Figure 4,http://neurovault.org/media/images/599/decisionEpoch.nii.gz,719214,9706,statistic_map,False,True,,T map,fMRI-BOLD,2016-06-12T23:04:42.794917Z,,Stimulus/perceptual judgment epoch,,,False,17.0,63.5145197319,0.715359828142,,,http://neurovault.org/media/images/599/transform_4mm_9706.npy,,,,http://neurovault.org/media/images/599/glass_brain_9706_1.jpg,,http://neurovault.org/images/9706/
12298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:52.727481Z,,82.3971973864,,,d&#39; (difference between correct identifications and false alarms),cnt_4e00fd3de3b0a,visual attention task,trm_4c8a84f20dde2,,http://neurovault.org/collections/599/,599,Instruction epoch > rest,,,,T map for activations during the instruction epoch of the task.,Figure 4,http://neurovault.org/media/images/599/instructionEpoch.nii.gz,709234,9695,statistic_map,False,True,,T map,fMRI-BOLD,2016-06-12T23:04:42.837698Z,,Instruction epoch,,,False,17.0,63.5145197319,0.715359828142,,,http://neurovault.org/media/images/599/transform_4mm_9695.npy,,,,http://neurovault.org/media/images/599/glass_brain_9695_1.jpg,,http://neurovault.org/images/9695/
12403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:54.457987Z,,71.801489451,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Average 2 Rorschach Cards,,http://neurovault.org/media/images/886/average2.nii.gz,184717,13068,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:45:18.953577Z,,Luciano - Avg2,,,False,,56.5639055472,0.373206773811,,,http://neurovault.org/media/images/886/transform_4mm_13068.npy,,,,http://neurovault.org/media/images/886/glass_brain_13068.jpg,,http://neurovault.org/images/13068/
12425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:54.660008Z,,69.1757071162,,,accuracy of participant minus average accuracy of controls,cnt_4e025d8d96ecf,writing task,trm_4c8a85c5c75eb,,http://neurovault.org/collections/1051/,1051,Writing task versus Reading task,,,,,Fig 5 (D),http://neurovault.org/media/images/1051/spmT_0016.nii.gz,602416,14172,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:45:19.121476Z,,Writing > Reading,,,False,16.0,69.3261355175,0.854089344006,,,http://neurovault.org/media/images/1051/transform_4mm_14172.npy,,,,http://neurovault.org/media/images/1051/glass_brain_14172_1.jpg,,http://neurovault.org/images/14172/
12451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:56.165382Z,,71.8030442016,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach Card I,,http://neurovault.org/media/images/886/card_I.nii.gz,185581,13069,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:16.549968Z,,Luciano - Card 1,,,False,,56.5629685157,0.373198722927,,,http://neurovault.org/media/images/886/transform_4mm_13069.npy,,,,http://neurovault.org/media/images/886/glass_brain_13069.jpg,,http://neurovault.org/images/13069/
12479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:56.733352Z,,95.6845806392,,,Hyperactivity/Noncompliance,cnt_523c7d1fc539f,aberrant behavior checklist - community,trm_523c7a0a73cf5,,http://neurovault.org/collections/1053/,1053,,,,,,,http://neurovault.org/media/images/1053/locations_MNI_ALE.nii.gz,880969,14178,statistic_map,False,True,,Z map,fMRI-BOLD,2016-02-29T09:05:35.836941Z,,Ageing_general,,,False,,57.8390997024,3.82825149896,,,http://neurovault.org/media/images/1053/transform_4mm_14178.npy,,,,http://neurovault.org/media/images/1053/glass_brain_14178_1.jpg,,http://neurovault.org/images/14178/
12583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:22:59.021196Z,,71.8030442016,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach Card IV,,http://neurovault.org/media/images/886/card_IV.nii.gz,185438,13072,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:28.772693Z,,Luciano - Card 4,,,False,,56.5629685157,0.373198722927,,,http://neurovault.org/media/images/886/transform_4mm_13072.npy,,,,http://neurovault.org/media/images/886/glass_brain_13072.jpg,,http://neurovault.org/images/13072/
12670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:00.843827Z,,99.8647601791,,,standard deviation from the mean accuracy score,cnt_4e08fefbf0382,action observation task,tsk_4a57abb949846,,http://neurovault.org/collections/886/,886,,,,,Test,,http://neurovault.org/media/images/886/functional_connectivity_0_-4_48.nii.gz,1082393,13052,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-27T21:46:37.335567Z,,Luciano,,,False,,68.9247741874,18.6528054076,,,http://neurovault.org/media/images/886/transform_4mm_13052.npy,,,,http://neurovault.org/media/images/886/glass_brain_13052.jpg,,http://neurovault.org/images/13052/
12692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:01.304359Z,,71.8030442016,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach Card V,,http://neurovault.org/media/images/886/card_V.nii.gz,184959,13073,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:38.139400Z,,Luciano - Card 5,,,False,,56.5629685157,0.373198722927,,,http://neurovault.org/media/images/886/transform_4mm_13073.npy,,,,http://neurovault.org/media/images/886/glass_brain_13073.jpg,,http://neurovault.org/images/13073/
12697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:01.355558Z,,83.3431908916,,,areas of activation during task minus baseline,cnt_4df69c712873f,passive viewing,trm_4c899211a965c,,http://neurovault.org/collections/913/,913,,,,,,,http://neurovault.org/media/images/913/spmT_0001_8.nii.gz,222262,13418,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:38.350258Z,,HetWomen_MP_Pic,,,False,,67.2621927339,0.839168220682,,,http://neurovault.org/media/images/913/transform_4mm_13418.npy,,,,http://neurovault.org/media/images/913/glass_brain_13418.jpg,,http://neurovault.org/images/13418/
12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:01.523916Z,,0.0800934861675,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1048/,1048,,,,,,,http://neurovault.org/media/images/1048/rsc_both.nii.gz,4330,14180,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:46:38.933845Z,,rsc_test,,,False,,99.9797258896,0.0,,,,,,,http://neurovault.org/media/images/1048/glass_brain_14180.jpg,,http://neurovault.org/images/14180/
12813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.376800Z,group,99.9820555577,,,Matching,cnt_553149868c670,relational processing fMRI task paradigm,trm_550b5a47aa23e,,http://neurovault.org/collections/457/,457,Matching,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_RELATIONAL_MATCH_zstat1.nii.gz,1178855,3173,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:23:04.376818Z,,tfMRI RELATIONAL MATCH zstat1,,,False,486.0,65.7151498567,26.1816360493,,,http://neurovault.org/media/images/457/transform_4mm_3173.npy,0.0,479.0,,http://neurovault.org/media/images/457/glass_brain_3173.jpg,,http://neurovault.org/images/3173/
12820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.140168Z,,83.3431908916,,,areas of activation during task minus baseline,cnt_4df69c712873f,passive viewing,trm_4c899211a965c,,http://neurovault.org/collections/913/,913,,,,,,,http://neurovault.org/media/images/913/spmT_0001_9.nii.gz,222529,13419,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:46.995110Z,,HetWomen_LP_Pic,,,False,,67.2621927339,0.839168220682,,,http://neurovault.org/media/images/913/transform_4mm_13419.npy,,,,http://neurovault.org/media/images/913/glass_brain_13419.jpg,,http://neurovault.org/images/13419/
12826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.408962Z,group,87.907634266,,,target 1-back minus 0-back,cnt_55ef43b5be6da,object one-back task,trm_4ebd47b8bab6b,,http://neurovault.org/collections/518/,518,,,,,one sample t-test contrast of targets in 1-back vs 0-back conditions,figure 4,http://neurovault.org/media/images/518/targ_1b_vs_0b.nii.gz,1888017,8625,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-21T17:23:04.408984Z,,targ_1back_VS_0back,,,False,20.0,76.3864165228,4.83964959326,,,http://neurovault.org/media/images/518/transform_4mm_8625.npy,,,,http://neurovault.org/media/images/518/glass_brain_8625.jpg,,http://neurovault.org/images/8625/
12828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.440991Z,group,99.9820555577,,,Faces,cnt_5531474e117df,emotion processing fMRI task paradigm,trm_550b5b066d37b,,http://neurovault.org/collections/457/,457,Faces,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_EMOTION_FACES_zstat1.nii.gz,1182924,3129,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:23:04.441009Z,,tfMRI EMOTION FACES zstat1,,,False,486.0,65.7106075697,26.191414706,,,http://neurovault.org/media/images/457/transform_4mm_3129.npy,0.0,481.0,,http://neurovault.org/media/images/457/glass_brain_3129.jpg,,http://neurovault.org/images/3129/
12830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.430406Z,,71.8030442016,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach Card VI,,http://neurovault.org/media/images/886/card_VI.nii.gz,184969,13074,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:47.483748Z,,Luciano - Card 6,,,False,,56.5629685157,0.373198722927,,,http://neurovault.org/media/images/886/transform_4mm_13074.npy,,,,http://neurovault.org/media/images/886/glass_brain_13074.jpg,,http://neurovault.org/images/13074/
12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.972248Z,group,99.9886205976,,,0-back Place,cnt_55314b56bceed,working memory fMRI task paradigm,trm_550b50095d4a3,,http://neurovault.org/collections/457/,457,0-back Place,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_WM_0BK_PLACE_zstat1.nii.gz,1185051,3187,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:23:04.972267Z,,tfMRI WM 0BK PLACE zstat1,,,False,486.0,65.6937678714,26.2228006381,,,http://neurovault.org/media/images/457/transform_4mm_3187.npy,0.0,492.0,,http://neurovault.org/media/images/457/glass_brain_3187.jpg,,http://neurovault.org/images/3187/
12845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.909213Z,,71.8030442016,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach Card VII,,http://neurovault.org/media/images/886/card_VII.nii.gz,185290,13075,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:48.848132Z,,Luciano - Card 7,,,False,,56.5629685157,0.373198722927,,,http://neurovault.org/media/images/886/transform_4mm_13075.npy,,,,http://neurovault.org/media/images/886/glass_brain_13075.jpg,,http://neurovault.org/images/13075/
12848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:04.940241Z,,83.3431908916,,,areas of activation during task minus baseline,cnt_4df69c712873f,passive viewing,trm_4c899211a965c,,http://neurovault.org/collections/913/,913,,,,,,,http://neurovault.org/media/images/913/spmT_0001_2.nii.gz,223589,13343,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:46:48.948149Z,,WomenHet_MP-LP_Pic,,,False,,67.2621927339,0.839168220682,,,http://neurovault.org/media/images/913/transform_4mm_13343.npy,,,,http://neurovault.org/media/images/913/glass_brain_13343.jpg,,http://neurovault.org/images/13343/
12937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:08.652403Z,,0.130119769333,,,physical representation of imagined object,cnt_4dee593ebfcc7,imagined objects/scenes,trm_4c89903149aeb,,http://neurovault.org/collections/1092/,1092,,,,,,,http://neurovault.org/media/images/1092/p001u80.nii.gz,4096,14486,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:47:04.889079Z,,left_ffa_ppi,,,False,,99.9493169304,0.0,,,,,,,http://neurovault.org/media/images/1092/glass_brain_14486.jpg,,http://neurovault.org/images/14486/
12953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:09.494952Z,,71.8030442016,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach Card X,,http://neurovault.org/media/images/886/card_X.nii.gz,185588,13078,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:47:07.564618Z,,Luciano - Card 10,,,False,,56.5629685157,0.373198722927,,,http://neurovault.org/media/images/886/transform_4mm_13078.npy,,,,http://neurovault.org/media/images/886/glass_brain_13078.jpg,,http://neurovault.org/images/13078/
12979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:09.840309Z,,71.7843871951,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach S1 Card1,,http://neurovault.org/media/images/886/sr1.nii.gz,183978,13079,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:47:08.373532Z,,Luciano - S1 Card1,,,False,,56.5742128936,0.373295356465,,,http://neurovault.org/media/images/886/transform_4mm_13079.npy,,,,http://neurovault.org/media/images/886/glass_brain_13079.jpg,,http://neurovault.org/images/13079/
13001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:10.244025Z,,71.7859419456,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach S1 Card2,,http://neurovault.org/media/images/886/sr2.nii.gz,184021,13080,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:47:08.692762Z,,Luciano - S1 Card2,,,False,,56.5732758621,0.373287301759,,,http://neurovault.org/media/images/886/transform_4mm_13080.npy,,,,http://neurovault.org/media/images/886/glass_brain_13080.jpg,,http://neurovault.org/images/13080/
13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:14.243589Z,,71.7999347005,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach S1 Card4,,http://neurovault.org/media/images/886/sr4.nii.gz,184549,13082,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:47:33.774220Z,,Luciano - S1 Card4,,,False,,56.5648425787,0.373214825042,,,http://neurovault.org/media/images/886/transform_4mm_13082.npy,,,,http://neurovault.org/media/images/886/glass_brain_13082.jpg,,http://neurovault.org/images/13082/
13255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:14.995460Z,,58.3478858383,,,standard deviation from the mean accuracy score,cnt_4e08fefbf0382,action observation task,tsk_4a57abb949846,,http://neurovault.org/collections/971/,971,,,,,,,http://neurovault.org/media/images/971/spmT_0001.nii.gz,531160,13747,statistic_map,True,True,,T map,fMRI-BOLD,2016-02-29T09:28:46.072448Z,,Teresa,,,False,,85.1088320894,0.816147367795,,,,,,,http://neurovault.org/media/images/971/glass_brain_13747.jpg,,http://neurovault.org/images/13747/
13314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:16.550995Z,,99.1873620792,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1006/,1006,,,,,,,http://neurovault.org/media/images/1006/N0019.nii.gz,151915,13898,statistic_map,False,True,,multivariate-beta map,fMRI-BOLD,2016-01-27T21:47:41.797050Z,,N19,,,False,,64.1856424326,27.6945075709,,,http://neurovault.org/media/images/1006/transform_4mm_13898.npy,,,,http://neurovault.org/media/images/1006/glass_brain_13898.jpg,,http://neurovault.org/images/13898/
